,NIP,Cl_Parcours1,Cl_T1,X_abscisse
735,N201805622,0.0,1.0,32.77661795407104
957,N201900044,0.0,1.0,32.88100208768273
743,N201805745,0.0,1.0,32.98538622129442
881,N201807061,0.0,1.0,33.08977035490611
176,N201201037,0.0,1.0,33.194154488517796
801,N201806400,0.0,1.0,33.298538622129485
915,N201807436,0.0,1.0,33.40292275574117
699,N201805209,0.0,1.0,33.50730688935286
166,N201105263,0.0,1.0,33.61169102296455
737,N201805634,0.0,1.0,33.71607515657624
842,N201806652,0.0,1.0,33.82045929018793
949,N201900036,0.0,1.0,33.924843423799615
692,N201805133,0.0,1.0,34.0292275574113
792,N201806331,0.0,1.0,34.13361169102299
741,N201805723,0.0,1.0,34.23799582463468
893,N201807177,0.0,1.0,34.34237995824637
752,N201805831,0.0,1.0,34.44676409185806
918,N201900002,0.0,1.0,34.551148225469746
932,N201900016,0.0,1.0,34.655532359081434
901,N201807248,0.0,1.0,34.75991649269312
667,N201804780,0.0,1.0,34.86430062630481
913,N201807421,0.0,1.0,34.9686847599165
911,N201807409,0.0,1.0,35.07306889352819
896,N201807209,0.0,1.0,35.177453027139876
883,N201807067,0.0,1.0,35.281837160751564
673,N201804914,0.0,1.0,35.38622129436325
725,N201805486,0.0,1.0,35.49060542797494
905,N201807340,0.0,1.0,35.59498956158663
681,N201805059,0.0,1.0,35.69937369519832
793,N201806335,0.0,1.0,35.80375782881001
953,N201900040,0.0,1.0,35.908141962421695
327,N201600638,0.0,1.0,36.01252609603338
956,N201900043,0.0,1.0,36.11691022964507
293,N201502877,0.0,1.0,36.22129436325676
317,N201506332,0.0,1.0,36.32567849686845
696,N201805169,0.0,1.0,36.43006263048014
664,N201804739,0.0,1.0,36.534446764091825
173,N201200301,0.0,1.0,36.638830897703514
484,N201800045,0.0,1.0,36.7432150313152
914,N201807435,0.0,1.0,36.84759916492689
937,N201900021,0.0,1.0,36.95198329853858
860,N201806805,0.0,1.0,37.05636743215027
73,N200303693,0.0,1.0,37.160751565761956
762,N201805955,0.0,1.0,37.265135699373644
665,N201804761,0.0,1.0,37.36951983298533
781,N201806197,0.0,1.0,37.47390396659702
938,N201900022,0.0,1.0,37.57828810020871
34,N199503168,0.0,1.0,37.6826722338204
25,N199300284,0.0,1.0,37.787056367432086
817,N201806496,0.0,1.0,37.891440501043775
812,N201806478,0.0,1.0,37.99582463465546
662,N201804723,0.0,1.0,38.10020876826715
301,N201503772,0.0,1.0,38.20459290187884
749,N201805787,0.0,1.0,38.30897703549053
733,N201805589,0.0,1.0,38.41336116910222
789,N201806295,0.0,1.0,38.517745302713905
119,N200802981,0.0,1.0,38.622129436325594
38,N199702998,0.0,1.0,38.72651356993728
693,N201805166,0.0,1.0,38.83089770354897
843,N201806655,0.0,1.0,38.93528183716066
717,N201805364,0.0,1.0,39.03966597077235
890,N201807130,0.0,1.0,39.144050104384036
24,N199202365,0.0,1.0,39.248434237995724
750,N201805789,0.0,1.0,39.35281837160741
732,N201805579,0.0,1.0,39.4572025052191
954,N201900041,0.0,1.0,39.56158663883079
89,N200600654,0.0,1.0,39.66597077244248
818,N201806500,0.0,1.0,39.770354906054166
12,N198702410,0.0,1.0,39.874739039665855
8,N198600228,0.0,1.0,39.97912317327754
179,N201201762,0.0,1.0,40.08350730688923
106,N200702163,0.0,1.0,40.18789144050092
224,N201305984,0.0,1.0,40.29227557411261
30,N199402447,0.0,1.0,40.3966597077243
825,N201806561,0.0,1.0,40.501043841335985
951,N201900038,0.0,1.0,40.60542797494767
865,N201806883,0.0,1.0,40.70981210855936
99,N200604992,0.0,1.0,40.81419624217105
885,N201807070,0.0,1.0,40.91858037578274
855,N201806778,0.0,1.0,41.02296450939443
97,N200603450,0.0,1.0,41.127348643006115
908,N201807368,0.0,1.0,41.231732776617804
123,N200804686,0.0,3.0,41.33611691022949
80,N200401716,0.0,3.0,41.44050104384118
75,N200304007,0.0,3.0,41.54488517745287
482,N201800012,0.0,3.0,41.64926931106456
186,N201203100,0.0,3.0,41.753653444676246
231,N201307669,0.0,3.0,41.858037578287934
440,N201704974,0.0,3.0,41.96242171189962
137,N200904151,0.0,3.0,42.06680584551131
223,N201305983,0.0,3.0,42.171189979123
333,N201601193,0.0,3.0,42.27557411273469
435,N201704212,0.0,3.0,42.379958246346376
292,N201502761,0.0,3.0,42.484342379958065
319,N201506765,0.0,3.0,42.58872651356975
342,N201601947,0.0,3.0,42.69311064718144
404,N201701652,0.0,3.0,42.79749478079313
420,N201702935,0.0,3.0,42.90187891440482
209,N201303568,0.0,3.0,43.00626304801651
219,N201305357,0.0,3.0,43.110647181628195
