,NIP,Cl_Parcours1,Cl_T1,X_abscisse
205,N201301403,0.0,5.0,63.04801670146068
422,N201703309,0.0,5.0,63.15240083507237
557,N201802529,0.0,5.0,63.25678496868406
409,N201702326,0.0,5.0,63.36116910229575
14,N198706532,0.0,5.0,63.465553235907436
91,N200600755,0.0,5.0,63.569937369519124
72,N200303600,0.0,5.0,63.67432150313081
330,N201601044,0.0,5.0,63.7787056367425
380,N201606262,0.0,5.0,63.88308977035419
485,N201800053,0.0,5.0,63.98747390396588
337,N201601533,0.0,5.0,64.09185803757757
31,N199500115,0.0,5.0,64.19624217118925
248,N201402874,0.0,5.0,64.30062630480094
350,N201602829,0.0,5.0,64.40501043841263
426,N201703570,0.0,5.0,64.50939457202432
364,N201604466,0.0,5.0,64.61377870563601
532,N201801956,0.0,5.0,64.7181628392477
324,N201600106,0.0,5.0,64.82254697285939
630,N201804221,1.0,1.0,64.92693110647107
651,N201804570,1.0,1.0,65.03131524008276
648,N201804530,1.0,1.0,65.13569937369445
654,N201804618,1.0,1.0,65.24008350730614
631,N201804223,1.0,1.0,65.34446764091783
661,N201804697,1.0,1.0,65.44885177452952
676,N201804955,1.0,1.0,65.5532359081412
678,N201804959,1.0,1.0,65.65762004175289
688,N201805111,1.0,1.0,65.76200417536458
635,N201804329,1.0,1.0,65.86638830897627
638,N201804362,1.0,1.0,65.97077244258796
645,N201804428,1.0,1.0,66.07515657619965
657,N201804651,1.0,1.0,66.17954070981133
690,N201805127,1.0,1.0,66.28392484342302
702,N201805251,1.0,1.0,66.38830897703471
695,N201805168,1.0,1.0,66.4926931106464
655,N201804632,1.0,1.0,66.59707724425809
684,N201805100,1.0,1.0,66.70146137786978
701,N201805250,1.0,1.0,66.80584551148146
367,N201604865,1.0,1.0,66.91022964509315
649,N201804565,1.0,1.0,67.01461377870484
728,N201805524,1.0,1.0,67.11899791231653
668,N201804813,1.0,1.0,67.22338204592822
710,N201805304,1.0,1.0,67.3277661795399
731,N201805569,1.0,1.0,67.4321503131516
757,N201805900,1.0,1.0,67.53653444676328
666,N201804767,1.0,1.0,67.64091858037497
751,N201805798,1.0,1.0,67.74530271398666
683,N201805078,1.0,1.0,67.84968684759835
720,N201805440,1.0,1.0,67.95407098121004
747,N201805767,1.0,1.0,68.05845511482173
624,N201804104,1.0,1.0,68.16283924843341
647,N201804465,1.0,1.0,68.2672233820451
660,N201804681,1.0,1.0,68.37160751565679
753,N201805833,1.0,1.0,68.47599164926848
782,N201806241,1.0,1.0,68.58037578288017
669,N201804852,1.0,1.0,68.68475991649186
619,N201803904,1.0,1.0,68.78914405010354
772,N201806070,1.0,1.0,68.89352818371523
653,N201804586,1.0,1.0,68.99791231732692
677,N201804956,1.0,1.0,69.10229645093861
819,N201806507,1.0,1.0,69.2066805845503
769,N201806055,1.0,1.0,69.31106471816199
845,N201806682,1.0,1.0,69.41544885177368
829,N201806577,1.0,1.0,69.51983298538536
788,N201806287,1.0,1.0,69.62421711899705
832,N201806589,1.0,1.0,69.72860125260874
840,N201806639,1.0,1.0,69.83298538622043
721,N201805448,1.0,1.0,69.93736951983212
878,N201807038,1.0,1.0,70.0417536534438
863,N201806854,1.0,1.0,70.1461377870555
895,N201807197,1.0,1.0,70.25052192066718
897,N201807215,1.0,1.0,70.35490605427887
670,N201804871,1.0,1.0,70.45929018789056
850,N201806739,1.0,1.0,70.56367432150225
726,N201805499,1.0,1.0,70.66805845511394
325,N201600360,1.0,1.0,70.77244258872562
807,N201806441,1.0,1.0,70.87682672233731
869,N201806911,1.0,1.0,70.981210855949
820,N201806512,1.0,1.0,71.08559498956069
862,N201806851,1.0,1.0,71.18997912317238
836,N201806601,1.0,1.0,71.29436325678407
705,N201805272,1.0,1.0,71.39874739039576
900,N201807236,1.0,1.0,71.50313152400744
682,N201805065,1.0,1.0,71.60751565761913
833,N201806590,1.0,1.0,71.71189979123082
902,N201807288,1.0,1.0,71.81628392484251
766,N201805992,1.0,1.0,71.9206680584542
823,N201806541,1.0,1.0,72.02505219206589
879,N201807044,1.0,1.0,72.12943632567757
329,N201600921,1.0,1.0,72.23382045928926
722,N201805463,1.0,1.0,72.33820459290095
406,N201702085,1.0,1.0,72.44258872651264
640,N201804398,1.0,1.0,72.54697286012433
852,N201806749,1.0,1.0,72.65135699373602
894,N201807179,1.0,1.0,72.7557411273477
811,N201806474,1.0,1.0,72.86012526095939
838,N201806627,1.0,1.0,72.96450939457108
941,N201900026,1.0,1.0,73.06889352818277
744,N201805746,1.0,1.0,73.17327766179446
780,N201806193,1.0,1.0,73.27766179540615
715,N201805343,1.0,1.0,73.38204592901783
736,N201805626,1.0,1.0,73.48643006262952
746,N201805760,1.0,1.0,73.59081419624121
446,N201705187,1.0,1.0,73.6951983298529
650,N201804566,1.0,1.0,73.79958246346459
745,N201805750,1.0,1.0,73.90396659707628
767,N201806034,1.0,1.0,74.00835073068797
912,N201807410,1.0,1.0,74.11273486429965
877,N201807036,1.0,1.0,74.21711899791134
834,N201806591,1.0,1.0,74.32150313152303
759,N201805931,1.0,1.0,74.42588726513472
727,N201805502,1.0,1.0,74.53027139874641
656,N201804637,1.0,1.0,74.6346555323581
735,N201805622,1.0,1.0,74.73903966596978
743,N201805745,1.0,1.0,74.84342379958147
881,N201807061,1.0,1.0,74.94780793319316
922,N201900006,1.0,1.0,75.05219206680485
801,N201806400,1.0,1.0,75.15657620041654
842,N201806652,1.0,1.0,75.26096033402823
741,N201805723,1.0,1.0,75.36534446763991
752,N201805831,1.0,1.0,75.4697286012516
932,N201900016,1.0,1.0,75.57411273486329
901,N201807248,1.0,1.0,75.67849686847498
913,N201807421,1.0,1.0,75.78288100208667
911,N201807409,1.0,1.0,75.88726513569836
673,N201804914,1.0,1.0,75.99164926931005
725,N201805486,1.0,1.0,76.09603340292173
681,N201805059,1.0,1.0,76.20041753653342
953,N201900040,1.0,1.0,76.30480167014511
327,N201600638,1.0,1.0,76.4091858037568
956,N201900043,1.0,1.0,76.51356993736849
293,N201502877,1.0,1.0,76.61795407098018
898,N201807220,1.0,1.0,76.72233820459186
317,N201506332,1.0,1.0,76.82672233820355
696,N201805169,1.0,1.0,76.93110647181524
664,N201804739,1.0,1.0,77.03549060542693
914,N201807435,1.0,1.0,77.13987473903862
755,N201805880,1.0,1.0,77.2442588726503
937,N201900021,1.0,1.0,77.348643006262
860,N201806805,1.0,1.0,77.45302713987368
813,N201806479,1.0,1.0,77.55741127348537
762,N201805955,1.0,1.0,77.66179540709706
665,N201804761,1.0,1.0,77.76617954070875
781,N201806197,1.0,1.0,77.87056367432044
938,N201900022,1.0,1.0,77.97494780793212
817,N201806496,1.0,1.0,78.07933194154381
775,N201806148,1.0,1.0,78.1837160751555
301,N201503772,1.0,1.0,78.28810020876719
749,N201805787,1.0,1.0,78.39248434237888
733,N201805589,1.0,1.0,78.49686847599057
693,N201805166,1.0,1.0,78.60125260960226
843,N201806655,1.0,1.0,78.70563674321394
717,N201805364,1.0,1.0,78.81002087682563
890,N201807130,1.0,1.0,78.91440501043732
750,N201805789,1.0,1.0,79.01878914404901
732,N201805579,1.0,1.0,79.1231732776607
818,N201806500,1.0,1.0,79.22755741127239
839,N201806628,1.0,1.0,79.33194154488407
951,N201900038,1.0,1.0,79.43632567849576
855,N201806778,1.0,1.0,79.54070981210745
835,N201806595,1.0,1.0,79.64509394571914
342,N201601947,1.0,2.0,79.74947807933083
477,N201707096,1.0,2.0,79.85386221294252
349,N201602690,1.0,2.0,79.9582463465542
410,N201702512,1.0,2.0,80.0626304801659
366,N201604744,1.0,2.0,80.16701461377758
416,N201702738,1.0,2.0,80.27139874738927
445,N201705137,1.0,2.0,80.37578288100096
457,N201706065,1.0,2.0,80.48016701461265
510,N201801356,1.0,2.0,80.58455114822434
516,N201801517,1.0,2.0,80.68893528183602
520,N201801710,1.0,2.0,80.79331941544771
345,N201602241,1.0,2.0,80.8977035490594
491,N201800444,1.0,2.0,81.00208768267109
363,N201604425,1.0,2.0,81.10647181628278
436,N201704292,1.0,2.0,81.21085594989447
540,N201802143,1.0,2.0,81.31524008350615
541,N201802158,1.0,2.0,81.41962421711784
472,N201706823,1.0,2.0,81.52400835072953
533,N201801958,1.0,2.0,81.62839248434122
519,N201801668,1.0,2.0,81.73277661795291
359,N201604116,1.0,2.0,81.8371607515646
549,N201802363,1.0,2.0,81.94154488517628
377,N201606140,1.0,2.0,82.04592901878797
517,N201801535,1.0,2.0,82.15031315239966
538,N201802083,1.0,2.0,82.25469728601135
547,N201802323,1.0,2.0,82.35908141962304
468,N201706511,1.0,2.0,82.46346555323473
564,N201802676,1.0,2.0,82.56784968684642
551,N201802410,1.0,2.0,82.6722338204581
525,N201801798,1.0,2.0,82.77661795406979
473,N201706937,1.0,2.0,82.88100208768148
513,N201801472,1.0,2.0,82.98538622129317
239,N201401267,1.0,2.0,83.08977035490486
539,N201802127,1.0,2.0,83.19415448851655
542,N201802212,1.0,2.0,83.29853862212823
512,N201801450,1.0,2.0,83.40292275573992
455,N201706024,1.0,2.0,83.50730688935161
545,N201802314,1.0,2.0,83.6116910229633
499,N201800865,1.0,2.0,83.71607515657499
521,N201801734,1.0,2.0,83.82045929018668
590,N201803415,1.0,2.0,83.92484342379836
568,N201802777,1.0,2.0,84.02922755741005
554,N201802506,1.0,2.0,84.13361169102174
563,N201802653,1.0,2.0,84.23799582463343
586,N201803283,1.0,2.0,84.34237995824512
515,N201801509,1.0,2.0,84.4467640918568
583,N201803187,1.0,2.0,84.5511482254685
612,N201803788,1.0,2.0,84.65553235908018
321,N201506900,1.0,2.0,84.75991649269187
609,N201803763,1.0,2.0,84.86430062630356
617,N201803896,1.0,2.0,84.96868475991525
584,N201803204,1.0,2.0,85.07306889352694
614,N201803804,1.0,2.0,85.17745302713863
302,N201503922,1.0,2.0,85.28183716075031
615,N201803806,1.0,2.0,85.386221294362
460,N201706142,1.0,2.0,85.49060542797369
537,N201802002,1.0,2.0,85.59498956158538
535,N201801987,1.0,2.0,85.69937369519707
603,N201803635,1.0,2.0,85.80375782880876
534,N201801960,1.0,2.0,85.90814196242044
527,N201801840,1.0,2.0,86.01252609603213
574,N201802929,1.0,2.0,86.11691022964382
589,N201803371,1.0,2.0,86.22129436325551
567,N201802729,1.0,2.0,86.3256784968672
573,N201802894,1.0,2.0,86.43006263047889
558,N201802532,1.0,2.0,86.53444676409057
297,N201503259,1.0,2.0,86.63883089770226
596,N201803465,1.0,2.0,86.74321503131395
598,N201803520,1.0,2.0,86.84759916492564
607,N201803684,1.0,2.0,86.95198329853733
608,N201803721,1.0,2.0,87.05636743214902
529,N201801864,1.0,2.0,87.1607515657607
602,N201803632,1.0,2.0,87.2651356993724
600,N201803561,1.0,2.0,87.36951983298408
594,N201803450,1.0,2.0,87.47390396659577
629,N201804215,1.0,2.0,87.57828810020746
424,N201703467,1.0,2.0,87.68267223381915
562,N201802633,1.0,2.0,87.78705636743084
572,N201802863,1.0,2.0,87.89144050104252
578,N201803028,1.0,2.0,87.99582463465421
585,N201803255,1.0,2.0,88.1002087682659
601,N201803567,1.0,2.0,88.20459290187759
556,N201802519,1.0,2.0,88.30897703548928
606,N201803679,1.0,2.0,88.41336116910097
555,N201802518,1.0,2.0,88.51774530271265
605,N201803672,1.0,2.0,88.62212943632434
425,N201703472,1.0,2.0,88.72651356993603
523,N201801746,1.0,2.0,88.83089770354772
444,N201705136,1.0,4.0,88.93528183715941
450,N201705552,1.0,4.0,89.0396659707711
403,N201701589,1.0,4.0,89.14405010438279
480,N201707224,1.0,4.0,89.24843423799447
577,N201803002,1.0,4.0,89.35281837160616
454,N201705921,1.0,4.0,89.45720250521785
587,N201803298,1.0,4.0,89.56158663882954
413,N201702618,1.0,4.0,89.66597077244123
505,N201801174,1.0,4.0,89.77035490605292
524,N201801774,1.0,4.0,89.8747390396646
518,N201801651,1.0,4.0,89.97912317327629
471,N201706727,1.0,4.0,90.08350730688798
575,N201802938,1.0,4.0,90.18789144049967
434,N201704130,1.0,4.0,90.29227557411136
466,N201706483,1.0,4.0,90.39665970772305
489,N201800199,1.0,4.0,90.50104384133473
526,N201801833,1.0,4.0,90.60542797494642
580,N201803073,1.0,4.0,90.70981210855811
704,N201805263,1.0,4.0,90.8141962421698
396,N201701045,1.0,4.0,90.91858037578149
707,N201805285,1.0,4.0,91.02296450939318
303,N201503990,1.0,4.0,91.12734864300486
582,N201803145,1.0,4.0,91.23173277661655
501,N201800916,1.0,4.0,91.33611691022824
756,N201805884,1.0,4.0,91.44050104383993
675,N201804923,1.0,4.0,91.54488517745162
595,N201803452,1.0,4.0,91.6492693110633
610,N201803770,1.0,4.0,91.753653444675
560,N201802598,1.0,4.0,91.85803757828668
644,N201804420,1.0,4.0,91.96242171189837
864,N201806873,1.0,4.0,92.06680584551006
837,N201806606,1.0,4.0,92.17118997912175
659,N201804663,1.0,4.0,92.27557411273344
652,N201804581,1.0,4.0,92.37995824634513
663,N201804738,1.0,4.0,92.48434237995681
859,N201806804,1.0,4.0,92.5887265135685
826,N201806566,1.0,4.0,92.69311064718019
776,N201806159,1.0,4.0,92.79749478079188
851,N201806746,1.0,4.0,92.90187891440357
417,N201702758,1.0,4.0,93.00626304801526
628,N201804171,2.0,1.0,93.11064718162694
734,N201805591,2.0,1.0,93.21503131523863
698,N201805196,2.0,1.0,93.31941544885032
642,N201804401,2.0,1.0,93.42379958246201
774,N201806116,2.0,1.0,93.5281837160737
700,N201805242,2.0,1.0,93.63256784968539
742,N201805724,2.0,1.0,93.73695198329708
708,N201805292,2.0,1.0,93.84133611690876
827,N201806567,2.0,1.0,93.94572025052045
809,N201806459,2.0,1.0,94.05010438413214
873,N201806947,2.0,1.0,94.15448851774383
802,N201806407,2.0,1.0,94.25887265135552
931,N201900015,2.0,1.0,94.3632567849672
805,N201806425,2.0,1.0,94.4676409185789
771,N201806067,2.0,1.0,94.57202505219058
784,N201806256,2.0,1.0,94.67640918580227
816,N201806491,2.0,1.0,94.78079331941396
786,N201806283,2.0,1.0,94.88517745302565
699,N201805209,2.0,1.0,94.98956158663734
846,N201806690,2.0,1.0,95.09394572024902
942,N201900027,2.0,1.0,95.19832985386071
831,N201806586,2.0,1.0,95.3027139874724
808,N201806442,2.0,1.0,95.40709812108409
778,N201806183,2.0,1.0,95.51148225469578
632,N201804229,2.0,1.0,95.61586638830747
844,N201806679,2.0,1.0,95.72025052191916
804,N201806419,2.0,1.0,95.82463465553084
790,N201806296,2.0,1.0,95.92901878914253
815,N201806488,2.0,1.0,96.03340292275422
858,N201806798,2.0,1.0,96.13778705636591
871,N201806940,2.0,1.0,96.2421711899776
828,N201806569,2.0,1.0,96.34655532358929
882,N201807064,2.0,1.0,96.45093945720097
777,N201806174,2.0,1.0,96.55532359081266
868,N201806908,2.0,1.0,96.65970772442435
806,N201806433,2.0,1.0,96.76409185803604
853,N201806753,2.0,1.0,96.86847599164773
821,N201806524,2.0,1.0,96.97286012525942
880,N201807048,2.0,1.0,97.0772442588711
920,N201900004,2.0,1.0,97.18162839248279
341,N201601749,2.0,2.0,97.28601252609448
497,N201800808,2.0,2.0,97.39039665970617
531,N201801916,2.0,2.0,97.49478079331786
511,N201801449,2.0,2.0,97.59916492692955
530,N201801868,2.0,2.0,97.70354906054123
569,N201802802,2.0,2.0,97.80793319415292
368,N201605319,2.0,2.0,97.91231732776461
506,N201801284,2.0,2.0,98.0167014613763
495,N201800742,2.0,4.0,98.12108559498799
508,N201801309,2.0,4.0,98.22546972859968
443,N201705133,2.0,4.0,98.32985386221137
481,N201707227,2.0,4.0,98.43423799582305
641,N201804400,2.0,4.0,98.53862212943474
579,N201803066,2.0,4.0,98.64300626304643
492,N201800517,2.0,4.0,98.74739039665812
796,N201806345,2.0,4.0,98.85177453026981
810,N201806465,2.0,4.0,98.9561586638815
697,N201805195,2.0,4.0,99.06054279749318
604,N201803645,2.0,4.0,99.16492693110487
765,N201805973,2.0,4.0,99.26931106471656
639,N201804388,2.0,4.0,99.37369519832825
761,N201805939,2.0,4.0,99.47807933193994
867,N201806902,2.0,4.0,99.58246346555163
830,N201806582,2.0,4.0,99.68684759916331
768,N201806047,2.0,4.0,99.791231732775
791,N201806314,2.0,4.0,99.89561586638669
814,N201806486,2.0,4.0,99.99999999999838
